PVR	5480.0	629	normal	HEL
TXL	942.0	154	lowcost	PMI
OPO	955.0	165	lowcost	DUS
EVN	502.0	88	normal	ROV
VKO	1229.0	183	normal	SAW
TLV	1421.0	216	normal	MSQ
MSQ	1414.0	229	normal	TLV
DXB	2053.0	293	normal	SVO
CPH	657.0	125	lowcost	ORY
LIS	887.0	146	normal	LTN
AGP	1572.0	228	lowcost	OSL
SID	2344.0	320	lowcost	BRS
NCL	1803.0	282	lowcost	TFS
LIS	1529.0	222	normal	OSL
LHR	1814.0	264	normal	LCA
GOT	343.0	89	normal	SDL
FCO	172.0	39	normal	NAP
JFK	3521.0	488	normal	NCE
HRG	2262.0	343	normal	OSL
ZRH	523.0	96	lowcost	BCN
STN	226.0	75	lowcost	CDG
ZRH	1751.0	271	normal	SPC
GDN	608.0	86	normal	HAJ
SXF	711.0	117	lowcost	KIV
MAD	811.0	136	normal	VCE
SOU	123.0	41	normal	GCI
VIE	479.0	89	lowcost	NAP
SZG	518.0	92	lowcost	BLL
BUD	535.0	100	lowcost	HAM
HAM	227.0	50	normal	AMS
LCY	654.0	106	normal	NCE
VIE	2778.0	335	normal	ADD
GOT	588.0	104	lowcost	EDI
GOT	527.0	84	normal	BRU
CDG	393.0	88	lowcost	PUF
BCN	690.0	140	lowcost	RTM
DLM	325.0	53	normal	ESB
ROB	1683.0	227	normal	CMN
STR	523.0	125	lowcost	BHX
OSL	296.0	60	lowcost	BLL
MIR	996.0	168	normal	DUS
VCE	1225.0	197	lowcost	CMN
MAD	242.0	62	normal	ALC
DUS	211.0	51	lowcost	HAM
LGW	4161.0	568	normal	MBJ
LAX	4864.0	589	lowcost	OSL
CLY	174.0	62	normal	MRS
KBP	423.0	100	normal	OTP
CPH	353.0	84	normal	FMO
SVO	1281.0	217	normal	MXP
CMN	580.0	92	normal	ALG
SXF	868.0	145	lowcost	SKG
BRS	2321.0	335	lowcost	SID
FCO	696.0	125	lowcost	NTE
SFO	8335.0	1082	normal	DEL
VLC	689.0	111	lowcost	PMO
ZRH	1130.0	182	normal	HER
FRA	998.0	148	normal	FRA
ALC	919.0	135	lowcost	DUS
KHI	3536.0	472	normal	LHR
OSL	1614.0	242	normal	RHO
DUS	325.0	64	lowcost	LHR
EMA	1215.0	169	lowcost	SOF
GLA	71.0	28	normal	ILY
MXP	2721.0	363	normal	TAS
GLA	824.0	146	lowcost	PRG
BCN	1294.0	195	lowcost	VNO
LJU	159.0	41	normal	VIE
LPL	759.0	124	lowcost	POZ
MMX	421.0	79	lowcost	KRK
BRI	441.0	82	normal	LIN
FRA	415.0	76	normal	ZAG
TLS	746.0	148	normal	BRE
FRA	301.0	78	normal	SXF
SXF	528.0	116	lowcost	MXP
AYT	1726.0	262	lowcost	MAN
GRU	4322.0	579	normal	LIS
FNC	1500.0	236	lowcost	LBA
NCL	1682.0	268	lowcost	ACE
SVG	384.0	58	normal	EDI
AYT	1420.0	248	lowcost	TLL
BRS	838.0	133	lowcost	KTW
AGP	282.0	41	normal	AGP
PRG	608.0	110	normal	OTP
BCN	4843.0	655	normal	BOG
CGN	91.0	28	normal	FRA
CDG	2513.0	371	normal	KWI
STN	474.0	88	lowcost	AAR
CGN	440.0	91	lowcost	VCE
LCY	277.0	69	normal	LUX
MXP	962.0	178	normal	KBP
GDN	230.0	59	lowcost	WRO
HAJ	1671.0	246	lowcost	AGA
HEL	603.0	105	normal	BGO
FRA	402.0	76	normal	LHR
SXF	1295.0	195	lowcost	LIS
CAI	2060.0	327	normal	CMN
TXL	705.0	107	normal	KBP
AHO	326.0	68	lowcost	BLQ
INV	476.0	81	lowcost	LGW
FCO	5131.0	596	normal	PVG
HEL	292.0	62	lowcost	OUL
TIA	473.0	88	normal	VRN
AJA	577.0	99	lowcost	NTE
HRG	1590.0	240	lowcost	OSR
TUN	1261.0	170	normal	BEY
LGW	435.0	96	normal	GVA
BRS	193.0	42	normal	NWI
VCE	345.0	71	lowcost	BRI
NUE	450.0	80	normal	SPU
FCO	463.0	84	lowcost	VIE
ARN	949.0	162	lowcost	GVA
WAW	588.0	117	normal	ZRH
FRA	375.0	93	normal	CPH
LUX	214.0	54	normal	AMS
MAD	4627.0	635	normal	CLO
DXB	2428.0	333	normal	WAW
TAS	1126.0	164	normal	TBS
AMM	1686.0	243	normal	TXL
AMS	182.0	48	normal	LUX
BOM	3885.0	518	normal	AMS
VGO	941.0	142	normal	TFN
STN	1182.0	193	normal	KIV
SKP	390.0	72	lowcost	BUD
NAP	1224.0	198	lowcost	DUB
EMA	4246.0	575	lowcost	MBJ
CPH	479.0	82	lowcost	OSD
BOM	7090.0	955	normal	EWR
TLV	1513.0	242	normal	MXP
KTW	1632.0	235	normal	HRG
DEL	3799.0	557	normal	ARN
PRG	535.0	109	lowcost	ORY
PSA	894.0	149	lowcost	SVQ
LTN	216.0	57	lowcost	RTM
NCE	106.0	40	normal	CLY
LCA	1430.0	202	lowcost	STR
SAW	466.0	73	lowcost	TIA
TLV	1147.0	179	normal	SPU
FRA	236.0	47	normal	SZG
DXB	2800.0	369	normal	GVA
ORD	3756.0	477	normal	ARN
CDG	601.0	112	normal	PMI
ORY	1322.0	194	normal	FNC
DUS	1560.0	234	lowcost	AGA
STN	537.0	105	lowcost	GVA
MSQ	790.0	146	normal	FRA
KRP	210.0	52	normal	JKG
ARN	640.0	111	normal	TOS
HAM	457.0	94	normal	VIE
SXF	667.0	115	lowcost	EDI
CDG	3932.0	513	normal	BOM
SXF	352.0	72	normal	BRU
OUA	2398.0	320	normal	BRU
LCA	1558.0	224	lowcost	CGN
LHR	1058.0	174	normal	TUN
ZRH	1230.0	197	lowcost	AYT
BUD	1754.0	273	lowcost	AGA
EDI	1184.0	183	lowcost	SVQ
MSQ	546.0	113	normal	SXF
GLA	713.0	119	lowcost	SXF
ZRH	5774.0	730	normal	SIN
IAD	1.0	414	normal	IAD
ZAG	221.0	58	normal	BEG
ARN	4201.0	493	normal	ICN
LDY	106.0	24	normal	GLA
MXP	1164.0	182	normal	LED
ORY	3933.0	508	normal	CAY
AGA	1360.0	196	lowcost	LGW
PSA	684.0	127	normal	MAD
AMS	603.0	116	normal	NCE
SVQ	1090.0	157	lowcost	BRI
ARN	104.0	38	lowcost	ORB
SZG	503.0	91	normal	MMX
VIE	565.0	106	normal	VAR
ACE	1562.0	218	lowcost	BHX
TLS	430.0	115	normal	FDH
MXP	1015.0	176	normal	SAW
TUN	825.0	132	normal	ORY
OTP	749.0	119	normal	STR
LIN	578.0	100	normal	LHR
ATL	3645.0	428	normal	MAN
LIS	1693.0	256	lowcost	ARN
TXL	1090.0	182	normal	SAW
FRA	2019.0	278	normal	TFN
SVQ	411.0	70	lowcost	RAK
MAN	732.0	142	lowcost	WRO
OSL	66.0	35	normal	TRF
TFS	1928.0	305	lowcost	BRE
DTM	285.0	51	normal	SXF
LJU	594.0	99	normal	AMS
LIL	401.0	59	lowcost	BES
DUB	742.0	125	normal	TXL
FAO	1095.0	174	lowcost	BFS
DUS	1352.0	203	lowcost	ESB
LHR	376.0	90	lowcost	ABZ
CPH	882.0	148	normal	OTP
PAD	144.0	41	normal	FRA
PFO	1940.0	293	lowcost	NCL
NAP	275.0	76	lowcost	CAG
LIS	816.0	140	normal	ORY
LIN	343.0	81	normal	FRA
PUJ	4187.0	549	lowcost	DUS
LEJ	694.0	138	normal	DUB
CGN	517.0	92	lowcost	PSA
LHR	5241.0	655	normal	NRT
ZRH	876.0	121	lowcost	RIX
NOC	280.0	67	lowcost	BHX
SEA	4579.0	599	lowcost	FRA
MLA	1160.0	176	normal	LGW
JNB	4454.0	607	normal	MAD
AMS	247.0	47	normal	HAM
FRA	1629.0	242	normal	TLV
LYS	438.0	79	lowcost	PMI
MPL	541.0	94	lowcost	LGW
ODS	498.0	94	normal	MSQ
LTN	947.0	145	lowcost	VNO
TRN	608.0	102	lowcost	STN
KIV	1000.0	149	normal	BRU
CPH	2093.0	316	normal	LPA
TLS	1232.0	211	lowcost	FUE
GDN	205.0	57	normal	WAW
KRK	1204.0	192	lowcost	MAD
HAJ	90.0	45	lowcost	HAM
ALG	554.0	93	normal	BOD
HUY	81.0	31	normal	NWI
INN	808.0	126	lowcost	DUB
LPL	666.0	106	lowcost	SZZ
ATH	1189.0	186	lowcost	ORY
HEL	521.0	92	lowcost	IVL
TRN	377.0	78	normal	CDG
LHR	1043.0	153	normal	HEL
LGW	1533.0	248	lowcost	ACE
DUB	810.0	123	lowcost	TRN
DUB	832.0	118	lowcost	MRS
HUY	146.0	51	normal	MME
FNC	1368.0	205	normal	ORY
SZG	1053.0	142	normal	VKO
NTE	700.0	117	lowcost	PRG
TLS	576.0	109	lowcost	CGN
BLL	396.0	73	lowcost	ARN
GOT	2086.0	288	lowcost	HRG
BEG	1004.0	147	normal	SVO
CDG	1881.0	286	normal	TBS
BFS	367.0	112	normal	GCI
LHR	3862.0	566	normal	NAS
SEA	4027.0	515	normal	DUB
PRG	4584.0	552	normal	ICN
TXL	460.0	96	lowcost	ZAG
LGW	412.0	105	lowcost	LYS
SYY	56.0	27	normal	BEB
BLL	1151.0	173	lowcost	ALC
CUN	4566.0	558	lowcost	AMS
PRG	418.0	95	lowcost	GVA
PMO	867.0	144	lowcost	BVA
CTA	1119.0	175	lowcost	LGW
HEL	227.0	70	normal	BMA
LUX	750.0	127	normal	MAD
FNC	2183.0	302	lowcost	ARN
MAN	1607.0	257	lowcost	ACE
LPA	2614.0	358	lowcost	HEL
CPH	596.0	107	lowcost	CDG
CMN	3372.0	444	normal	POS
TFS	1559.0	232	normal	ORK
RUH	2700.0	401	normal	CDG
EDI	1170.0	180	lowcost	CIA
NCL	708.0	102	normal	GVA
BCN	134.0	44	lowcost	PMI
CDG	879.0	146	normal	LIS
MAN	579.0	135	lowcost	LYS
RIX	719.0	141	normal	FRA
MAD	1262.0	184	normal	SOF
CMN	515.0	128	lowcost	CMN
ARN	924.0	152	lowcost	ORY
BOD	19.0	65	normal	BOD
PFO	724.0	123	lowcost	OTP
CDG	195.0	54	lowcost	LGW
AYT	949.0	161	lowcost	LJU
CDG	455.0	80	lowcost	EMA
AMS	3562.0	482	normal	IAD
SZG	631.0	109	normal	GOT
EDI	401.0	77	normal	AMS
RAK	1261.0	190	normal	LGW
EMA	964.0	142	lowcost	RZE
SKP	309.0	81	normal	ATH
SZZ	767.0	136	lowcost	DUB
WAW	573.0	112	normal	DUS
TFS	1825.0	285	lowcost	EDI
TFS	1706.0	251	normal	BRU
OSL	432.0	78	lowcost	HAM
LGW	3676.0	503	lowcost	UVF
ZRH	5012.0	656	normal	CPT
LGW	1643.0	263	lowcost	TFS
HAV	4220.0	525	normal	CDG
BCN	1333.0	214	normal	KBP
OSL	164.0	58	normal	GOT
TRD	339.0	92	normal	KRS
NUE	845.0	138	lowcost	MLA
LYS	669.0	111	normal	MIR
WAW	151.0	43	lowcost	KRK
TUN	1334.0	196	normal	DAM
KBP	226.0	54	normal	KIV
PMI	798.0	123	lowcost	DTM
SZG	396.0	69	lowcost	HAM
BUD	646.0	108	lowcost	BLL
JNB	4971.0	631	normal	AMS
EDI	3066.0	438	normal	EWR
GLA	1210.0	187	lowcost	NAP
KBV	5777.0	786	normal	TRD
FCO	4002.0	580	normal	YYZ
MAN	1714.0	280	lowcost	TFS
LIS	4636.0	614	normal	MPM
MAN	3798.0	534	lowcost	UVF
KUL	6066.0	784	normal	LHR
AMS	570.0	100	normal	LJU
MXP	869.0	132	lowcost	VNO
ZRH	1033.0	160	lowcost	ADB
GRU	4171.0	493	normal	CMN
SXB	1305.0	193	normal	RAK
PSA	638.0	110	normal	AMS
CMN	153.0	35	lowcost	RAK
TXL	453.0	80	lowcost	VNO
NCE	665.0	110	lowcost	HAM
HER	138.0	49	normal	KGS
KEF	1244.0	172	normal	HAM
LUX	943.0	151	lowcost	SVQ
BLQ	535.0	120	lowcost	DUS
EMA	252.0	69	lowcost	AMS
SAW	1900.0	295	lowcost	CMN
MIA	3989.0	502	normal	CDG
OSL	440.0	86	lowcost	SZZ
BVA	653.0	105	lowcost	MAD
SEZ	4124.0	595	normal	ZRH
RTM	1027.0	166	lowcost	LIS
PSA	234.0	55	lowcost	AHO
PIK	65.0	26	lowcost	GLA
LBA	60.0	38	normal	MME
LHR	5030.0	694	normal	MEX
JFK	3308.0	437	lowcost	DUS
HAM	992.0	160	normal	MAD
FLR	449.0	76	lowcost	CTA
CPH	873.0	135	normal	TOS
BSL	1564.0	250	lowcost	FUE
BGO	285.0	55	lowcost	TRD
CPH	3245.0	479	normal	BOS
BEG	449.0	96	normal	WAW
MAD	4564.0	618	normal	GIG
LIS	3512.0	406	normal	DXB
NAP	831.0	138	lowcost	LIL
LIS	3657.0	505	normal	MIA
SVX	1294.0	203	normal	EVN
BLR	4534.0	612	normal	LHR
LTN	808.0	143	lowcost	PMI
GVA	528.0	101	lowcost	BHX
BHD	200.0	56	lowcost	BHX
FRA	4331.0	597	lowcost	MLE
MXP	2392.0	334	normal	RUH
NAP	920.0	149	lowcost	CPH
BCN	1596.0	241	normal	LED
PFO	1869.0	269	lowcost	BRS
TAS	3743.0	495	normal	CMN
KTT	1209.0	204	normal	BRU
EDI	173.0	65	normal	SYY
CPH	682.0	116	lowcost	GVA
TUN	2563.0	292	normal	DXB
FCO	5729.0	702	normal	TPE
SXB	307.0	91	normal	PRG
PIK	1719.0	260	lowcost	ACE
BOD	475.0	92	normal	ZRH
PRG	518.0	90	lowcost	CDG
MLA	1032.0	166	lowcost	BVA
NTE	405.0	72	lowcost	SXB
NCL	789.0	125	lowcost	WRO
NAP	373.0	78	lowcost	NCE
NWI	154.0	35	normal	MAN
TNG	893.0	134	normal	ORY
BJL	2482.0	327	normal	LGW
LGW	826.0	154	lowcost	WAW
ARN	250.0	61	lowcost	OSD
BRS	814.0	136	lowcost	VIE
LCY	275.0	84	lowcost	DUS
OSL	966.0	147	normal	TRN
KRK	1365.0	209	lowcost	AMM
BLR	4177.0	534	normal	FRA
OVB	2441.0	347	normal	PRG
LUX	603.0	138	normal	BCN
LPA	1742.0	243	normal	STR
DNK	758.0	129	normal	VIE
BRU	1636.0	258	lowcost	LCA
ICN	4680.0	689	normal	PRG
ADB	1095.0	172	lowcost	TXL
LLA	382.0	70	normal	ARN
RIX	1640.0	246	lowcost	TLV
TFS	1670.0	244	lowcost	MXP
LTN	334.0	76	lowcost	ORK
ARN	996.0	164	normal	OTP
VIE	318.0	68	lowcost	SXF
BEY	1817.0	248	normal	ADD
SAW	1392.0	212	lowcost	OSL
OPO	892.0	142	normal	LUX
MRS	467.0	82	lowcost	CFR
CAL	55.0	32	normal	GLA
BLL	291.0	81	normal	OSL
NAP	180.0	38	normal	PMO
RIX	645.0	120	lowcost	BGO
VLC	551.0	99	lowcost	TRN
OTP	878.0	143	normal	NUE
PVR	4878.0	566	lowcost	MAN
MPL	858.0	141	normal	CMN
LHR	454.0	80	normal	BLL
VLC	376.0	71	lowcost	MRS
LHR	1041.0	149	normal	TLL
HAM	1209.0	190	lowcost	SVQ
LGW	343.0	80	lowcost	GLA
CDG	4844.0	622	normal	WUH
ARN	2384.0	363	normal	LPA
OSL	2006.0	325	lowcost	AGA
TFS	2211.0	301	normal	KEF
ADA	460.0	71	lowcost	SAW
AUH	2457.0	348	normal	LNZ
BTS	615.0	108	lowcost	BVA
MLA	627.0	106	lowcost	BEG
CVG	3662.0	452	normal	CDG
UTP	5756.0	811	lowcost	MAN
PIK	1797.0	280	lowcost	TFS
PSA	407.0	71	normal	VIE
CTA	545.0	103	lowcost	VRN
SVG	877.0	150	lowcost	BUD
VIE	1624.0	250	lowcost	KEF
ZAG	547.0	84	normal	CGN
BRU	204.0	43	normal	LGW
BCN	1318.0	201	normal	SAW
ZAZ	770.0	120	normal	FRA
EDI	1575.0	248	lowcost	ATH
AAR	319.0	62	normal	BMA
DUB	558.0	105	normal	CGN
ATH	426.0	93	normal	OTP
CMN	286.0	84	normal	AGP
SOF	1193.0	181	lowcost	ALC
MAD	276.0	53	lowcost	OPO
NTE	716.0	111	lowcost	SXF
AGA	257.0	51	normal	CMN
HEL	5620.0	680	lowcost	KBV
MAN	187.0	66	lowcost	GLA
BUD	172.0	57	normal	KRK
BOD	271.0	83	normal	CFR
OSL	522.0	86	lowcost	EVE
SUF	312.0	63	normal	FCO
SGD	635.0	183	normal	DUB
ALC	1010.0	168	lowcost	TFN
CWL	176.0	40	lowcost	STN
STN	92.0	35	lowcost	LGW
ACE	1499.0	216	normal	SNN
LIS	1866.0	266	normal	HEL
LYR	1091.0	159	lowcost	OSL
GOT	2224.0	340	normal	TFS
GLA	943.0	159	lowcost	VCE
GLA	616.0	107	normal	FRA
AMM	1758.0	267	normal	BCN
VLC	177.0	48	normal	MAD
AMS	3753.0	521	normal	ORD
HAJ	1048.0	167	lowcost	OPO
GRX	351.0	58	lowcost	PMI
TLL	497.0	86	normal	SVO
ATH	1634.0	246	normal	LIS
LGW	4735.0	629	normal	SFO
ZRH	4712.0	651	normal	CUN
SUF	830.0	126	lowcost	CGN
ATH	1368.0	210	lowcost	LGW
LUX	116.0	53	normal	CGN
ALG	561.0	90	lowcost	LYS
ARN	1669.0	259	normal	LIS
TFS	2418.0	332	normal	ARN
HAJ	1035.0	157	normal	KTT
MCT	1929.0	290	lowcost	SAW
ORY	380.0	78	normal	BIQ
PMI	242.0	53	lowcost	ZAZ
CGN	312.0	74	lowcost	PRG
FNC	1457.0	219	lowcost	MAN
FCO	145.0	38	normal	FLR
AYT	1722.0	238	lowcost	LBA
GDN	277.0	57	lowcost	KRK
CDG	71.0	6	lowcost	ORY
BHX	1742.0	262	lowcost	AYT
GLA	327.0	66	normal	LHR
BFS	930.0	150	lowcost	BCN
VCE	289.0	68	lowcost	BSL
BRU	476.0	93	normal	DUB
HEL	178.0	45	normal	LED
SOF	719.0	113	normal	LCA
LGW	1534.0	248	normal	ACE
ARN	868.0	145	lowcost	LGW
IAH	4571.0	534	normal	CPH
SSH	1603.0	245	normal	KTW
CPH	1635.0	249	normal	CMN
CAG	388.0	70	normal	MXP
CDG	768.0	128	normal	DBV
ATH	1035.0	157	normal	TBS
BRU	318.0	61	normal	RNS
KRK	453.0	79	normal	KBP
BGO	502.0	86	normal	BOO
LGW	732.0	131	normal	VLC
LPA	1632.0	236	normal	BSL
RHO	360.0	69	normal	SKG
ZAG	721.0	118	normal	BCN
UIO	4810.0	593	normal	MAD
BOO	119.0	32	normal	BOO
VNO	1338.0	189	lowcost	LCA
BIO	63.0	116	lowcost	BIO
LIL	352.0	65	normal	BES
DXB	2826.0	371	normal	DUS
DUR	5221.0	683	normal	LHR
PMI	922.0	159	lowcost	LPL
LYS	561.0	108	lowcost	MAD
BEY	1639.0	243	normal	CPH
XRY	1101.0	171	lowcost	CGN
DXB	2341.0	343	lowcost	KRK
VLC	306.0	60	lowcost	SVQ
BLQ	1628.0	253	normal	FUE
DUB	842.0	152	normal	BCN
OSL	1420.0	217	normal	ALC
CMN	1209.0	179	lowcost	BRU
GVA	341.0	69	lowcost	BOD
MLA	778.0	131	lowcost	OTP
TBS	902.0	142	normal	KWI
TFS	2072.0	307	lowcost	TXL
KGD	584.0	90	normal	VKO
CWL	264.0	56	lowcost	BHD
STR	331.0	63	lowcost	AMS
PVG	5401.0	819	normal	BCN
DXB	2563.0	339	normal	BLQ
INN	159.0	38	normal	STR
XRY	1042.0	154	lowcost	STR
SOU	205.0	73	lowcost	SOU
JED	2770.0	438	normal	CMN
IAD	7376.0	902	normal	DEL
ORK	137.0	43	normal	DUB
CGN	180.0	65	lowcost	SXB
JYV	110.0	36	normal	KOK
BHX	738.0	123	lowcost	BCN
NDR	1187.0	173	lowcost	CGN
ESB	1500.0	221	normal	CDG
BEG	528.0	95	normal	ZRH
SXF	2082.0	313	normal	TFS
CIA	456.0	88	lowcost	BTS
TLL	478.0	103	normal	WAW
PSA	376.0	80	lowcost	PMO
DBV	131.0	37	normal	SPU
LHR	3049.0	408	normal	DXB
LHR	3937.0	546	normal	MIA
MAH	417.0	86	lowcost	FCO
ORD	4241.0	525	normal	BUD
OTP	354.0	79	lowcost	SAW
ACE	1637.0	248	lowcost	AMS
SVQ	894.0	145	lowcost	BSL
SAW	1087.0	169	lowcost	HAJ
NRT	4250.0	565	normal	HEL
CPH	1094.0	172	normal	PMI
OTP	856.0	137	lowcost	NCE
HEL	1566.0	240	lowcost	PMI
DUB	1020.0	158	lowcost	SVQ
BEY	1651.0	240	normal	FRA
MAN	866.0	142	lowcost	KRK
VLC	213.0	54	normal	BCN
AMM	2017.0	301	normal	MAD
TLV	5109.0	696	normal	YYZ
KGD	1376.0	200	normal	SVX
TFN	837.0	125	lowcost	AGP
DPS	6037.0	814	normal	SVO
TLS	2818.0	383	normal	BAH
ABZ	405.0	108	lowcost	SOU
CAG	349.0	73	lowcost	BLQ
MXP	711.0	137	lowcost	MAD
TOS	100.0	63	normal	EVE
LSI	295.0	77	normal	GLA
OSL	453.0	80	normal	GDN
TLV	1374.0	211	lowcost	KTW
SXB	214.0	44	normal	BRU
STN	133.0	50	normal	HUY
SPC	1783.0	240	lowcost	STR
WAW	2279.0	357	lowcost	TFS
TXL	1063.0	166	lowcost	MAD
OTP	846.0	139	lowcost	MMX
CMN	1059.0	165	normal	CDG
LGW	794.0	120	lowcost	KRK
CDG	419.0	89	normal	TLN
TLS	3020.0	399	normal	SHJ
DJE	1041.0	161	normal	CDG
CIA	1075.0	180	lowcost	DUB
KBP	4976.0	735	normal	LRM
LHR	174.0	59	lowcost	GCI
BEY	1960.0	270	normal	LHR
HAM	213.0	63	normal	CGN
BVA	947.0	136	lowcost	VNO
BZG	922.0	160	lowcost	DUB
AGP	903.0	155	lowcost	BSL
FRA	4115.0	602	normal	ATL
MLA	1257.0	194	lowcost	BRS
TSE	1877.0	304	normal	WAW
OAK	4943.0	593	lowcost	CDG
STN	827.0	141	lowcost	VLC
FAO	1125.0	166	lowcost	STR
SZG	705.0	110	normal	MAN
TRN	487.0	86	lowcost	BRI
YYT	2135.0	263	normal	LHR
ALF	115.0	50	normal	TOS
BRU	1755.0	243	normal	CAI
CDG	1575.0	253	normal	LPA
HRG	2153.0	333	normal	BLL
WRO	618.0	95	normal	CDG
DUB	855.0	151	normal	MAD
CDG	3885.0	529	normal	PUJ
CTA	724.0	141	normal	OTP
LCA	532.0	89	normal	ATH
FUE	2134.0	330	normal	GOT
STN	642.0	118	lowcost	VRN
BUD	1295.0	200	lowcost	OPO
LPA	1621.0	254	lowcost	DUB
OSL	654.0	125	normal	MAN
CDG	1008.0	168	normal	OTP
AYT	1152.0	185	lowcost	DRS
ORY	417.0	80	normal	NCE
SEA	4323.0	516	normal	LGW
DUS	926.0	140	lowcost	OPO
SAW	1709.0	271	lowcost	DXB
ZAG	981.0	170	normal	MAD
LAD	3177.0	415	normal	LIS
RIX	266.0	52	lowcost	LED
CGN	298.0	73	lowcost	SXF
FUE	1938.0	259	lowcost	HAM
EWR	3221.0	409	normal	CDG
FRA	1364.0	227	lowcost	KEF
AGP	979.0	157	lowcost	STN
NOC	369.0	69	lowcost	LTN
NCE	375.0	74	lowcost	ETZ
OTP	1507.0	229	lowcost	AGP
LPA	920.0	161	lowcost	BJL
CIA	235.0	47	lowcost	CAG
IAH	4228.0	503	normal	LHR
ORD	6444.0	779	normal	AUH
PVG	5642.0	856	normal	MAD
MRS	956.0	159	lowcost	OTP
LXR	1701.0	256	normal	MXP
FAO	1107.0	174	lowcost	CGN
MBJ	5415.0	657	normal	SVO
PMO	717.0	124	lowcost	OTP
STN	436.0	91	lowcost	LIG
DXB	7180.0	932	normal	SFO
SAW	1341.0	202	normal	CDG
BCN	543.0	104	normal	OPO
GVA	837.0	145	lowcost	SOF
AMS	285.0	61	normal	SXB
BDS	728.0	98	lowcost	FRA
TLS	509.0	100	normal	FCO
LBA	1071.0	174	lowcost	DBV
IAH	4622.0	545	normal	FRA
HEL	655.0	105	normal	KBP
LHR	4788.0	637	normal	PHX
SOF	1250.0	183	lowcost	MAN
WAW	749.0	134	lowcost	LYS
SVQ	962.0	143	lowcost	STN
ACE	1524.0	224	lowcost	LTN
LPA	2177.0	306	lowcost	HAU
SAW	1423.0	215	lowcost	STN
LCA	1253.0	171	normal	BAH
ACE	1073.0	153	lowcost	BIO
CPH	1396.0	229	normal	LIS
AMS	456.0	89	lowcost	SZG
CTA	948.0	151	lowcost	CDG
LCA	1038.0	168	lowcost	BUD
GOT	326.0	65	lowcost	TXL
DEL	3857.0	628	lowcost	MXP
TRN	858.0	149	normal	SVQ
LAX	5037.0	602	normal	CDG
ALC	1325.0	199	lowcost	GDN
CPT	5265.0	708	normal	FRA
BOO	96.0	40	normal	EVE
CPH	582.0	106	lowcost	LGW
SVO	1342.0	229	normal	NAP
DUB	1090.0	179	lowcost	CIA
NAP	249.0	64	lowcost	OLB
BFS	149.0	43	lowcost	LPL
TAO	4744.0	699	normal	LHR
DUS	904.0	150	normal	ALC
LJU	269.0	75	normal	BEG
TBS	131.0	39	normal	TBS
PRG	435.0	73	lowcost	KLR
FRA	3065.0	373	normal	ADD
WAW	625.0	102	normal	SVO
ARN	1952.0	298	normal	CMN
OSL	526.0	107	normal	NCL
LHR	657.0	108	normal	OSL
FRA	4479.0	598	normal	SEA
MAD	1008.0	160	lowcost	HAM
DUS	970.0	144	lowcost	CTA
YYZ	6478.0	791	normal	KHI
VKO	583.0	117	normal	KGD
KBV	4864.0	697	lowcost	ATH
GOT	494.0	120	normal	PRG
AGP	838.0	134	normal	CDG
VLC	984.0	144	normal	VIE
CMN	1151.0	174	lowcost	BSL
EDI	840.0	137	lowcost	TRN
NTE	252.0	60	lowcost	TLS
CPT	5436.0	679	normal	LHR
MXP	228.0	89	normal	MRS
PXO	556.0	32	normal	FAO
EMA	31.0	47	lowcost	BHX
WUH	4861.0	678	normal	LHR
EDI	895.0	148	lowcost	MRS
OLB	495.0	96	lowcost	BSL
KRS	157.0	57	normal	BGO
AMM	1928.0	273	normal	AMS
CMB	4838.0	679	lowcost	LLA
LUX	371.0	90	normal	TXL
HRK	734.0	118	lowcost	SAW
LYS	190.0	51	normal	LIG
TAO	4542.0	688	normal	FRA
LTN	785.0	133	lowcost	MAD
CGN	704.0	111	lowcost	NAP
AGA	370.0	108	normal	LPA
FCO	300.0	70	lowcost	DBV
GOA	720.0	122	lowcost	MAN
SKP	883.0	124	lowcost	CGN
WRO	649.0	107	lowcost	STN
ACE	1219.0	175	lowcost	BOD
BOG	4796.0	583	normal	BCN
BUD	666.0	108	lowcost	CTA
TLV	1353.0	204	lowcost	VIE
TRD	353.0	62	normal	ARN
GOT	262.0	54	normal	ARN
BSL	701.0	127	lowcost	SUF
BRS	1250.0	183	lowcost	MLA
PRG	962.0	159	lowcost	VLC
TRN	556.0	95	lowcost	BDS
PVG	4862.0	734	normal	AMS
MAN	620.0	114	normal	ZRH
BEG	752.0	127	normal	DUS
NTE	687.0	120	lowcost	VCE
VIT	1177.0	180	lowcost	TFS
CGN	622.0	133	lowcost	SNN
HRG	2154.0	338	normal	STN
VIE	735.0	120	normal	LHR
FCO	293.0	93	normal	MXP
LUX	147.0	43	normal	DTM
AGP	1474.0	222	lowcost	GOT
LYS	305.0	61	lowcost	AJA
WAW	420.0	95	normal	HAJ
LPA	1607.0	242	normal	LIL
GOT	814.0	139	normal	LYS
VNO	969.0	176	lowcost	BVA
MMX	373.0	72	lowcost	WAW
LHR	1896.0	278	normal	BEY
AYT	1492.0	243	lowcost	ARN
FCO	235.0	71	normal	SPU
CTU	4060.0	616	normal	PRG
JFK	7212.0	894	normal	DEL
DUB	415.0	82	normal	AMS
LIS	556.0	109	lowcost	FNC
NWI	429.0	66	normal	INV
VIE	169.0	53	normal	ZAG
VIE	305.0	70	normal	SXF
